Responder_id,LanguagesWorkedWith
20537,BashShellPowerShell;Python
20538,HTMLCSS;Java;JavaScript;Python;SQL;TypeScript
20539,C#;Dart;Go;HTMLCSS
20540,C#;HTMLCSS;JavaScript;PHP;SQL
20541,Kotlin
20542,BashShellPowerShell;C++;C#;HTMLCSS;Java;JavaScript;SQL
20543,BashShellPowerShell;C++;HTMLCSS;Java;JavaScript;Python;Rust
20544,BashShellPowerShell;C;C#;HTMLCSS;Java;JavaScript;Python
20545,BashShellPowerShell;JavaScript;PHP;Python;SQL
20546,BashShellPowerShell;C;C++;Go;JavaScript;Python;SQL;Swift
20547,C#;SQL
20548,C++;C#;HTMLCSS;Java;JavaScript;PHP;Python;SQL
20549,BashShellPowerShell;JavaScript;Python;SQL
20550,BashShellPowerShell;HTMLCSS;Java;JavaScript;R;Scala
20551,C;SQL
20552,HTMLCSS;Java;JavaScript;Scala;SQL
20553,Assembly;C;C++;C#;Clojure;JavaScript;PHP;R;Scala;SQL;VBA
20554,BashShellPowerShell;Go;HTMLCSS;JavaScript;SQL;TypeScript;Other(s)
20555,Python;R;SQL
20556,C;C#;Java;Python
20557,BashShellPowerShell;C#;Go;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript
20558,BashShellPowerShell;HTMLCSS;R
20559,C#;HTMLCSS;JavaScript;SQL
20560,BashShellPowerShell;C;C++;R
20561,SQL;VBA
20562,Java;JavaScript;Python;Scala;SQL;TypeScript
20563,Python
20564,C;C++;Dart;HTMLCSS;Java;JavaScript;Kotlin;Python;SQL
20565,BashShellPowerShell;C;C++;Java;Python;SQL
20566,Python
20568,HTMLCSS;JavaScript;PHP;SQL
20570,BashShellPowerShell;HTMLCSS;JavaScript;Python;Ruby;SQL;Swift
20571,HTMLCSS;JavaScript;PHP;SQL
20572,C#;HTMLCSS;Java;JavaScript;PHP;SQL;Swift
20573,C++;HTMLCSS;JavaScript;R
20574,BashShellPowerShell;C;C#;Go;JavaScript;PHP;SQL;TypeScript
20575,BashShellPowerShell;HTMLCSS;Java;JavaScript;PHP;R;SQL;Swift
20576,Assembly;BashShellPowerShell;C;C++;C#;HTMLCSS;Java;JavaScript;PHP;Python;Ruby;SQL;WebAssembly
20577,BashShellPowerShell;Go;Java;SQL
20578,Java;JavaScript
20579,HTMLCSS;JavaScript;PHP;Python;SQL;TypeScript
20580,C;C++;C#;Dart;Java;JavaScript;TypeScript
20581,C#;HTMLCSS;JavaScript;SQL;TypeScript
20582,C#;Swift
20583,HTMLCSS;Python
20584,Java
20585,C;HTMLCSS;JavaScript;PHP;Python;SQL
20586,C#;HTMLCSS;JavaScript;SQL
20587,HTMLCSS;Java;JavaScript
20588,C#;JavaScript;SQL;Other(s)
20589,Java
20590,C#;Clojure;JavaScript;SQL
20591,Assembly;BashShellPowerShell;C;C++;HTMLCSS;Python;SQL
20592,BashShellPowerShell;C;C#;HTMLCSS;Java;JavaScript;Objective-C;PHP;Python;SQL;Swift;TypeScript;VBA
20593,Java;JavaScript;SQL
20594,BashShellPowerShell;HTMLCSS;JavaScript;PHP;Python;Ruby;SQL
20595,HTMLCSS;JavaScript;Python
20596,Assembly;C;HTMLCSS;Java;JavaScript;Objective-C;PHP;Swift
20597,HTMLCSS;JavaScript;PHP;SQL;TypeScript
20598,C#;HTMLCSS;JavaScript;Python;SQL
20599,C++;Python
20600,Objective-C;Swift
20601,HTMLCSS;JavaScript;PHP;SQL
20602,C++;C#;HTMLCSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
20603,C#;HTMLCSS;Java;JavaScript;PHP;Python;SQL
20604,HTMLCSS;JavaScript;TypeScript
20605,HTMLCSS;JavaScript;PHP;SQL
20606,BashShellPowerShell;Elixir;Erlang;Go;HTMLCSS;JavaScript;PHP;Python;SQL
20607,BashShellPowerShell;C#;Go;HTMLCSS;Java;JavaScript
20608,Python;R;SQL;Other(s)
20609,BashShellPowerShell;Java;Python
20610,Python;SQL;VBA
20611,BashShellPowerShell;Go;JavaScript;Python;Scala
20612,HTMLCSS;Java;JavaScript;PHP;SQL
20613,HTMLCSS;JavaScript;Ruby;Scala;SQL;TypeScript
20614,C#;HTMLCSS;JavaScript;PHP;SQL
20615,C;C++;HTMLCSS;JavaScript;Python;SQL
20616,HTMLCSS;JavaScript
20617,Assembly;C;C++;HTMLCSS;Java;JavaScript;Python;Ruby
20618,C#;Go;Java;JavaScript;Kotlin;Swift;TypeScript
20619,HTMLCSS;JavaScript;PHP;Python;SQL
20620,BashShellPowerShell;C++;Go;JavaScript;Objective-C;Python;Rust
20621,BashShellPowerShell;C++;Go;JavaScript;PHP;TypeScript
20622,C#;HTMLCSS;JavaScript;PHP;Python;SQL;TypeScript
20623,Go;HTMLCSS;Java;JavaScript;TypeScript
20624,BashShellPowerShell;C#;HTMLCSS;JavaScript;SQL;TypeScript
20625,BashShellPowerShell;C;C++;C#;HTMLCSS;JavaScript;Python;SQL;TypeScript
20626,BashShellPowerShell;Java;JavaScript;Ruby;Rust;Scala;SQL;TypeScript
20627,C;C++;C#
20628,BashShellPowerShell;HTMLCSS;Java;JavaScript;TypeScript
20629,HTMLCSS;JavaScript;R;SQL
20630,HTMLCSS;JavaScript;PHP;WebAssembly
20631,BashShellPowerShell;C#;HTMLCSS;Java;JavaScript;Python;SQL
20632,Assembly;BashShellPowerShell;C;C++;C#;HTMLCSS;Java;JavaScript;Kotlin;Python;Ruby;Rust;SQL
20633,BashShellPowerShell;HTMLCSS;JavaScript;Python
20634,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL;TypeScript
20636,Java;JavaScript;TypeScript
20637,BashShellPowerShell;HTMLCSS;JavaScript;PHP;SQL;TypeScript
20638,Go;HTMLCSS;JavaScript;SQL
20639,Go;JavaScript;Python;SQL;TypeScript
20640,BashShellPowerShell;HTMLCSS;Java;JavaScript;PHP;SQL
20641,BashShellPowerShell;C#;F#;HTMLCSS;JavaScript;SQL
20642,BashShellPowerShell;HTMLCSS;Java;JavaScript;Python
20643,C++;HTMLCSS;Other(s)
20644,C;HTMLCSS;Java;JavaScript
20645,BashShellPowerShell;C#;HTMLCSS;SQL
20646,BashShellPowerShell;HTMLCSS;Java;JavaScript
20647,Assembly;BashShellPowerShell;C;C++;C#;HTMLCSS;Java;JavaScript;PHP;Python;SQL
20648,BashShellPowerShell;Go;Java
20649,C;C++;C#;HTMLCSS;JavaScript;PHP;SQL
20650,C;C++;C#;HTMLCSS;Java;JavaScript;PHP;Python;Ruby;SQL;Swift
20651,BashShellPowerShell;C#;HTMLCSS;JavaScript;SQL
20652,BashShellPowerShell;HTMLCSS;Java;JavaScript;PHP
20653,C;C++;HTMLCSS;Java;Python
20654,Assembly;BashShellPowerShell;C;C++;C#;HTMLCSS;JavaScript;PHP;SQL;VBA
20655,BashShellPowerShell;C;C++;Python;VBA;Other(s)
20656,C;C++;Go;HTMLCSS;Python
20657,BashShellPowerShell;C;JavaScript;Python;SQL
20658,Assembly;BashShellPowerShell;C;HTMLCSS;Java;JavaScript;Python
20659,BashShellPowerShell;C++;C#;HTMLCSS;JavaScript;SQL
20660,C#;Go;HTMLCSS;TypeScript
20661,BashShellPowerShell;HTMLCSS;Java;Python;SQL
20662,HTMLCSS;JavaScript
20663,C#;Java;JavaScript;PHP;Python;SQL;Other(s)
20664,HTMLCSS;JavaScript;SQL;TypeScript
20665,BashShellPowerShell;Java;JavaScript;Kotlin;SQL
20666,BashShellPowerShell;C;Python;Other(s)
20667,Assembly;C++;C#;HTMLCSS;JavaScript;PHP;Ruby;Rust
20668,JavaScript;Ruby;SQL
20669,C;C++;HTMLCSS;Java;SQL
20670,Assembly;C;Java;Python;SQL
20671,BashShellPowerShell;Go;HTMLCSS;Java;JavaScript;Objective-C;SQL;Swift;TypeScript
20672,HTMLCSS;JavaScript;PHP;TypeScript
20673,C++;Python
20674,BashShellPowerShell;Python;R;SQL
20675,HTMLCSS;JavaScript;PHP;SQL
20676,BashShellPowerShell;C++;C#;HTMLCSS;Java;JavaScript;PHP;SQL
20677,C;C++;Java;Python
20678,HTMLCSS;PHP
20679,BashShellPowerShell;Java;Python;SQL
20680,HTMLCSS;Java;JavaScript
20681,HTMLCSS;Java;JavaScript;PHP;SQL
20682,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL
20683,BashShellPowerShell;C;C++;Clojure;HTMLCSS;JavaScript;Objective-C;Python;Ruby;SQL;TypeScript;WebAssembly
20684,Python
20685,Java;Kotlin
20686,Java;Kotlin
20687,Java;JavaScript
20689,BashShellPowerShell;C;Python;Ruby;Other(s)
20690,Java;SQL
20691,BashShellPowerShell;C#;HTMLCSS;JavaScript;SQL
20692,Assembly;C;C++;C#;HTMLCSS;Java;JavaScript;Objective-C;PHP;SQL
20693,C;Java;JavaScript;Kotlin;Objective-C;Python;Ruby;SQL;Swift
20694,BashShellPowerShell;C++;HTMLCSS;JavaScript;Python;R;TypeScript
20695,BashShellPowerShell;C;HTMLCSS;Java;JavaScript;PHP;Python;SQL
20696,BashShellPowerShell;HTMLCSS;JavaScript;PHP;SQL
20697,Python;R;SQL
20698,HTMLCSS;JavaScript
20699,HTMLCSS;Java;JavaScript;PHP;Python;SQL;TypeScript;Other(s)
20700,Python
20701,BashShellPowerShell;HTMLCSS;JavaScript
20703,BashShellPowerShell;C#;HTMLCSS;Java;JavaScript;Kotlin;PHP;SQL
20704,C#;HTMLCSS;JavaScript;PHP;TypeScript
20705,C#
20706,HTMLCSS;JavaScript;PHP;SQL
20707,BashShellPowerShell;C++;Java;JavaScript;Other(s)
20708,C;C++
20709,C;C++;C#;HTMLCSS;JavaScript;PHP;Python;SQL
20710,BashShellPowerShell;HTMLCSS;Java;JavaScript;Python;Other(s)
20711,C;C++;HTMLCSS;Java;Python;SQL
20712,C;HTMLCSS;Java;JavaScript;PHP;Python;R;Swift
20713,C#;JavaScript;Scala;TypeScript
20714,Java;R;SQL;TypeScript
20715,BashShellPowerShell;HTMLCSS;JavaScript;PHP;Python;SQL
20716,BashShellPowerShell;HTMLCSS;JavaScript;Ruby;SQL
20717,BashShellPowerShell;C#;HTMLCSS;JavaScript;SQL;VBA
20718,BashShellPowerShell;HTMLCSS;Java;JavaScript;Python;SQL
20719,HTMLCSS;JavaScript;PHP;SQL
20720,BashShellPowerShell;C++;HTMLCSS;JavaScript;Objective-C;PHP;Python;Ruby;SQL
20721,BashShellPowerShell;C#;HTMLCSS;Python;TypeScript
20722,C;C++;C#;Dart;HTMLCSS;Java;JavaScript;PHP;Python;Swift;TypeScript
20723,C#;HTMLCSS;JavaScript;PHP;SQL;TypeScript
20724,BashShellPowerShell;C#;HTMLCSS;JavaScript;Python;SQL;Other(s)
20725,C#;HTMLCSS;SQL
20726,C#;HTMLCSS;JavaScript
20727,Java;JavaScript;Python
20728,Assembly;BashShellPowerShell;C;C++;HTMLCSS;Java;JavaScript;Python;SQL
20729,Assembly;BashShellPowerShell;C;HTMLCSS;Java;JavaScript;SQL;TypeScript
20730,C++;HTMLCSS;Python;SQL
20731,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL;TypeScript
20732,HTMLCSS;Java;JavaScript;Python;SQL
20733,C#;HTMLCSS;JavaScript
20734,BashShellPowerShell;C#;Dart;HTMLCSS;Java;JavaScript;PHP;Python;SQL;Swift;TypeScript
20735,HTMLCSS;Java;JavaScript;SQL
20736,Go;Java;Ruby;Scala;TypeScript
20737,C;C#;HTMLCSS;Java;JavaScript;Python;SQL
20738,C;C++;C#;Java;JavaScript;PHP;Python;R;Other(s)
20739,C#;HTMLCSS;JavaScript;SQL;TypeScript
20740,BashShellPowerShell;C;C++;HTMLCSS;Java;Python;R;Ruby;SQL;TypeScript
20741,JavaScript;PHP;SQL;TypeScript
20742,C#;HTMLCSS;JavaScript;SQL
20743,C;C++;Java;JavaScript;PHP
20744,HTMLCSS;Java;JavaScript;Python;TypeScript
20745,BashShellPowerShell;JavaScript;Python
20746,BashShellPowerShell;Java;JavaScript;Python;TypeScript
20747,Java;JavaScript;Objective-C;SQL;TypeScript
20748,Java;JavaScript;Python;Scala;VBA
20749,C#;HTMLCSS;JavaScript;SQL;TypeScript
20750,Assembly;BashShellPowerShell;C;C++;Go;HTMLCSS;Java;JavaScript;PHP;Python;SQL;TypeScript;WebAssembly
20751,HTMLCSS;JavaScript;Python;Ruby
20752,C#;Java
20753,HTMLCSS;JavaScript;Python;SQL;TypeScript
20754,Assembly;BashShellPowerShell;C;C++;C#;HTMLCSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
20755,HTMLCSS;JavaScript;PHP;SQL
20756,BashShellPowerShell;C;C++;C#;Dart;Go;HTMLCSS;Java;JavaScript;Kotlin;PHP;Python;Rust;TypeScript;Other(s)
20757,HTMLCSS;JavaScript
20758,C++;C#
20759,C#;HTMLCSS;JavaScript;TypeScript
20760,C#;HTMLCSS;JavaScript;Python;TypeScript
20761,BashShellPowerShell;C++;HTMLCSS;Java;JavaScript;Kotlin;Python
20762,C;C#;Objective-C
20763,HTMLCSS;Java;Kotlin;Rust;SQL
20764,BashShellPowerShell;SQL
20765,BashShellPowerShell;HTMLCSS;JavaScript;Ruby;SQL
20766,C#;Go;PHP
20767,C;C++;C#;HTMLCSS;JavaScript;Python;TypeScript
20768,BashShellPowerShell;C#;HTMLCSS;SQL;VBA;Other(s)
20769,Java;JavaScript
20770,HTMLCSS;Java;JavaScript;SQL
20771,HTMLCSS;JavaScript
20772,C#;HTMLCSS;JavaScript;Python;SQL;TypeScript
20773,HTMLCSS;JavaScript;PHP
20774,Python
20775,C#;Go;Java;JavaScript;Ruby;SQL;TypeScript
20776,C#;HTMLCSS;JavaScript;Python
20777,C#;SQL;TypeScript
20778,BashShellPowerShell;Clojure;HTMLCSS;Python;Other(s)
20779,HTMLCSS;JavaScript;Ruby
20780,C#;TypeScript
20781,HTMLCSS;JavaScript;Python;R;Other(s)
20782,C#;HTMLCSS;JavaScript;SQL;TypeScript
20783,Dart;HTMLCSS;Java;JavaScript;PHP;Python;SQL;TypeScript
20784,C;C++;HTMLCSS;JavaScript;Python;Rust;Swift;TypeScript
20785,Assembly;HTMLCSS;JavaScript;SQL
20786,HTMLCSS;JavaScript;Objective-C;PHP;SQL;Other(s)
20788,HTMLCSS;Java;JavaScript;SQL;TypeScript
20789,BashShellPowerShell;JavaScript
20790,BashShellPowerShell;C#;Go;HTMLCSS;Java;JavaScript;SQL;TypeScript
20791,C;Java;PHP;Python;SQL
20792,C;C++;JavaScript
20793,C++;C#;HTMLCSS;JavaScript;SQL;TypeScript
20794,C#;HTMLCSS;Java;JavaScript;Python;SQL;VBA
20795,C#;HTMLCSS;Java;JavaScript;SQL
20796,HTMLCSS;JavaScript;PHP;Ruby
20797,Java;SQL
20798,BashShellPowerShell;Java;Python;TypeScript
20799,BashShellPowerShell;C++;C#;Python
20800,Python;R;SQL
20801,JavaScript;PHP;SQL
20802,BashShellPowerShell;C++;C#;HTMLCSS;JavaScript;TypeScript
20803,Assembly;BashShellPowerShell;C;C++;HTMLCSS;Java;Python;Other(s)
20804,C#;HTMLCSS;JavaScript;SQL
20805,C;C#;HTMLCSS;Java;JavaScript;Python;SQL
20806,C#;Java;SQL
20807,Java;Kotlin;TypeScript
20808,BashShellPowerShell;C++;C#;HTMLCSS;PHP;SQL
20809,BashShellPowerShell;C++;Python;Other(s)
20810,Assembly;C;Other(s)
20811,C;C++;C#;HTMLCSS;Java;JavaScript;PHP;Python;SQL;VBA
20812,BashShellPowerShell;C;C#;HTMLCSS;JavaScript;Objective-C;PHP;SQL;TypeScript
20813,BashShellPowerShell;C#;Go;JavaScript;Python;SQL;TypeScript
20814,C++;HTMLCSS;Java;JavaScript;PHP;Python;SQL;VBA
20815,C;HTMLCSS;Java;JavaScript;PHP;Python;Other(s)
20816,HTMLCSS;JavaScript;PHP;SQL
20817,C++;Python
20818,C#;HTMLCSS;JavaScript;SQL;Swift;TypeScript
20819,Assembly;BashShellPowerShell;C;C++;Erlang;Java;JavaScript;Python;Ruby;SQL;VBA
20820,BashShellPowerShell;HTMLCSS;JavaScript;Python;R
20821,C;C++;Java;Kotlin;SQL
20822,C;C++;C#;HTMLCSS;JavaScript;Objective-C;SQL
20823,BashShellPowerShell;HTMLCSS;Java;JavaScript;Ruby
20824,BashShellPowerShell;Python;SQL
20825,BashShellPowerShell;C++;C#;HTMLCSS;Java;JavaScript;Python;Ruby;SQL;TypeScript;Other(s)
20826,Java
20827,C++;C#;Java
20828,HTMLCSS;Java;JavaScript;Python;SQL
20829,HTMLCSS;Java;JavaScript;PHP;Python;Ruby;Scala;SQL;TypeScript
20830,Elixir;HTMLCSS;JavaScript;PHP;Python;SQL;Other(s)
20831,Assembly;C++;HTMLCSS;JavaScript;PHP;SQL;Other(s)
20832,HTMLCSS;Java;TypeScript
20833,C#;JavaScript;Python;SQL;TypeScript
20835,C#;HTMLCSS;JavaScript;SQL
20836,C#;HTMLCSS;JavaScript;SQL
20837,C#;HTMLCSS;JavaScript;SQL
20838,C#;HTMLCSS;JavaScript;SQL;VBA
20839,BashShellPowerShell;Java;JavaScript
20840,C#;HTMLCSS;JavaScript;SQL
20841,Assembly;C;C++;C#;HTMLCSS;Java;PHP;SQL
20842,BashShellPowerShell;C;C++;HTMLCSS;JavaScript;Python;Other(s)
20843,BashShellPowerShell;HTMLCSS;JavaScript
20844,Go;JavaScript;Ruby;Rust;SQL;WebAssembly
20845,SQL;Other(s)
20847,C#;HTMLCSS;JavaScript;SQL;VBA;Other(s)
20848,HTMLCSS;PHP;Other(s)
20849,Python;R;Ruby;Other(s)
20850,HTMLCSS;JavaScript;PHP;SQL
20851,Elixir;JavaScript;TypeScript
20852,HTMLCSS;JavaScript;SQL
20853,Java;Kotlin
20854,C#;HTMLCSS;JavaScript;SQL;TypeScript
20855,BashShellPowerShell;HTMLCSS;Java;JavaScript;Python;Ruby;Scala;SQL
20856,C;C++;C#;Other(s)
20857,BashShellPowerShell;C++;Python;Rust;Other(s)
20858,C++;HTMLCSS;Java;JavaScript;Python;TypeScript
20859,HTMLCSS;JavaScript;PHP;Python;SQL;TypeScript
20860,C#;HTMLCSS;JavaScript;SQL;TypeScript
20862,C++;C#;HTMLCSS;JavaScript;Python;SQL;TypeScript;VBA
20863,HTMLCSS;JavaScript;Python;Ruby;TypeScript;Other(s)
20864,BashShellPowerShell;Clojure;HTMLCSS;Java;JavaScript;Ruby;SQL;TypeScript
20865,BashShellPowerShell;C#;HTMLCSS;Java;JavaScript;Python;SQL
20866,HTMLCSS;JavaScript
20867,C#;HTMLCSS;JavaScript;SQL
20868,C#;HTMLCSS;JavaScript;SQL;Other(s)
20869,Java;Kotlin
20870,C;HTMLCSS;Java;JavaScript;PHP;SQL
20871,BashShellPowerShell;HTMLCSS;Java;JavaScript;Kotlin;SQL;TypeScript
20872,HTMLCSS;JavaScript;PHP;SQL
20873,BashShellPowerShell;C;C++;Dart;HTMLCSS;Java;JavaScript;Python
20874,HTMLCSS;JavaScript;Objective-C;PHP;Ruby;SQL;Swift
20875,JavaScript;Swift;TypeScript
20876,Java;Python;Scala
20877,Assembly
20878,HTMLCSS;Java;JavaScript;PHP;R;VBA
20879,Java;Kotlin;Other(s)
20880,BashShellPowerShell;Python
20881,C++;Python
20882,BashShellPowerShell;HTMLCSS;JavaScript;Python
20883,BashShellPowerShell;C#;HTMLCSS;JavaScript;SQL;Other(s)
20884,C#;JavaScript;SQL
20885,C;C#;HTMLCSS;Java;Objective-C
20886,Assembly;BashShellPowerShell;C;C++;HTMLCSS;Java;JavaScript;Python;Other(s)
20887,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL;TypeScript
20888,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL
20889,Java;JavaScript;Python;Scala;SQL
20890,C#
20891,BashShellPowerShell;Java;JavaScript;SQL;TypeScript
20893,Java;Kotlin;SQL;Swift
20894,Python;Ruby
20895,BashShellPowerShell;HTMLCSS;JavaScript;SQL;TypeScript
20896,BashShellPowerShell;HTMLCSS;JavaScript;PHP;SQL;TypeScript
20897,HTMLCSS;Java;JavaScript;SQL
20898,C;C#;Dart;HTMLCSS;Java;Python
20899,BashShellPowerShell;HTMLCSS;JavaScript;PHP;SQL;Other(s)
20900,HTMLCSS;Java;JavaScript;Ruby;SQL
20901,C#;SQL;Other(s)
20902,C++;JavaScript
20903,BashShellPowerShell;C;C#
20904,BashShellPowerShell;C++;C#;F#;HTMLCSS;Java;JavaScript;Python;R;SQL;TypeScript
20905,C#;HTMLCSS;Java;JavaScript;SQL
20906,Assembly;BashShellPowerShell;C;C++;Python;Other(s)
20907,BashShellPowerShell;C;C++;HTMLCSS;Java;JavaScript;PHP;SQL;VBA
20908,BashShellPowerShell;Java;Python;SQL
20909,C++;C#;HTMLCSS;Java;JavaScript;Python
20910,Assembly;BashShellPowerShell;C;C++;HTMLCSS;Java;JavaScript;PHP;Python;Ruby
20911,C;C++;HTMLCSS;Java;JavaScript;PHP;Python;VBA
20912,HTMLCSS;JavaScript;PHP;Python;Ruby;TypeScript
20913,C#
20914,C;HTMLCSS;Python
20915,C#;HTMLCSS;JavaScript;PHP;SQL;TypeScript
20916,BashShellPowerShell;HTMLCSS;JavaScript;TypeScript
20917,C;C++;C#;HTMLCSS;Java;Objective-C;SQL;Swift;VBA
20918,HTMLCSS;Java;JavaScript
20919,BashShellPowerShell;HTMLCSS;JavaScript;Python;Scala;SQL;TypeScript
20920,BashShellPowerShell;C;C++;C#;Dart;HTMLCSS;Java;JavaScript;Kotlin;Objective-C;PHP;SQL;Swift
20921,C#;HTMLCSS;Java;JavaScript;SQL;TypeScript
20922,BashShellPowerShell;JavaScript;Python;SQL
20923,BashShellPowerShell;C#;HTMLCSS;Java;JavaScript;SQL;VBA
20924,C#;HTMLCSS;Python;SQL
20925,C#;HTMLCSS;JavaScript;SQL
20926,Assembly;BashShellPowerShell;C;C++;Elixir;HTMLCSS;Java;JavaScript;Objective-C;PHP;SQL;TypeScript
20927,C#;HTMLCSS;JavaScript;SQL
20928,BashShellPowerShell;Go;HTMLCSS;JavaScript;Python;R;SQL;TypeScript
20929,BashShellPowerShell;HTMLCSS;Java;SQL;TypeScript
20930,C++;JavaScript;R
20931,C;C++;HTMLCSS;JavaScript
20932,BashShellPowerShell;C++;Python
20933,Go;HTMLCSS;JavaScript;Ruby;SQL
20934,Swift
20935,C#;HTMLCSS;JavaScript;SQL;Other(s)
20936,C#;HTMLCSS;JavaScript;SQL;VBA
20937,C;Dart;HTMLCSS;JavaScript;PHP;R;SQL;TypeScript;WebAssembly
20938,JavaScript;TypeScript
20939,HTMLCSS;JavaScript;PHP;SQL
20940,C#;F#;HTMLCSS;Java;SQL
20941,C#;HTMLCSS;Java;JavaScript;PHP;Python;SQL;TypeScript
20942,BashShellPowerShell;C#;HTMLCSS;Java;JavaScript;Objective-C;PHP;Python;Ruby;SQL;WebAssembly;Other(s)
20943,BashShellPowerShell;Go;HTMLCSS;JavaScript;PHP;Python;SQL
20944,BashShellPowerShell;JavaScript;PHP;SQL
20945,Assembly;BashShellPowerShell;C;C++;C#;JavaScript;Objective-C;PHP;Python;Swift
20946,JavaScript;Python
20947,BashShellPowerShell;C#;HTMLCSS;Java;JavaScript;R;SQL;TypeScript
20948,BashShellPowerShell;C;Java;Python;SQL
20949,BashShellPowerShell;C;C++;HTMLCSS;Java;JavaScript;PHP;Python
20950,Java;Kotlin;SQL
20951,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL
20952,Go;HTMLCSS;JavaScript
20953,BashShellPowerShell;HTMLCSS;Java;JavaScript;Objective-C;PHP;SQL;Swift
20954,HTMLCSS;JavaScript;PHP;TypeScript
20955,C;C++;HTMLCSS;Java;JavaScript;Objective-C;PHP;Python;Ruby;SQL;Swift
20956,Python;R;SQL
20957,BashShellPowerShell;C#;HTMLCSS;JavaScript;TypeScript
20958,HTMLCSS;JavaScript;Python;SQL
20959,Ruby;SQL
20960,BashShellPowerShell;HTMLCSS;JavaScript;PHP;Ruby;SQL
20961,BashShellPowerShell;C;C++;Elixir;Java;Python;Ruby;Scala;Other(s)
20962,Java;Python
20963,C#;SQL
20964,BashShellPowerShell;C;C#;HTMLCSS;JavaScript;Python;Ruby;SQL;TypeScript
20965,C;HTMLCSS;Java;JavaScript;Objective-C;Python;Swift;TypeScript
20966,BashShellPowerShell;C;C++;HTMLCSS;PHP;Python;SQL
20967,Assembly;BashShellPowerShell;C;HTMLCSS;Java;Python;SQL;Other(s)
20968,Assembly;C++;HTMLCSS;JavaScript;Python
20969,Assembly;BashShellPowerShell;C;C++;HTMLCSS;Java;JavaScript;PHP;SQL;VBA
20970,HTMLCSS;JavaScript;PHP
20971,HTMLCSS;JavaScript
20972,C#;HTMLCSS;SQL;VBA
20973,BashShellPowerShell;C++;Python
20974,BashShellPowerShell;C;C++;HTMLCSS;JavaScript;Python;SQL;TypeScript
20975,C++;C#;Go;HTMLCSS;JavaScript;PHP
20976,BashShellPowerShell;JavaScript;PHP;Python
20977,BashShellPowerShell;C;C#;Dart;HTMLCSS;JavaScript;Python;Rust;TypeScript
20978,Python;Other(s)
20979,HTMLCSS;Java;JavaScript;PHP;SQL
20980,Go;Java;JavaScript;Objective-C;PHP;SQL;Swift
20981,JavaScript
20982,C#;HTMLCSS;Java;JavaScript;TypeScript
20983,C;C++;Go;JavaScript
20984,HTMLCSS;JavaScript;SQL;TypeScript
20985,C#;HTMLCSS;PHP;Python
20986,Assembly;Java
20987,Java
20988,BashShellPowerShell;HTMLCSS;Java;JavaScript;SQL
20989,HTMLCSS;Java;JavaScript;Python
20990,HTMLCSS;Java;JavaScript;Python;TypeScript
20991,HTMLCSS;JavaScript
20992,BashShellPowerShell;HTMLCSS;JavaScript;PHP;Python;VBA
20993,C#;HTMLCSS;Java;JavaScript;Python;R;Scala;SQL
20994,BashShellPowerShell;Go;HTMLCSS;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL
20995,Java;PHP;SQL;Swift
20996,Python;SQL;Other(s)
20997,C#;HTMLCSS;JavaScript;SQL
20998,BashShellPowerShell;HTMLCSS;JavaScript;Python
20999,Python;R
21000,Assembly;BashShellPowerShell;C;C++;Python
21001,BashShellPowerShell;C#;Objective-C;Swift
21002,C;C++;Java;Python
21003,C;C++;C#;HTMLCSS;Java;JavaScript;Python;Swift
21004,BashShellPowerShell;C++;C#;HTMLCSS;Java;JavaScript;Python;SQL
21005,BashShellPowerShell;Python;R;SQL
21006,HTMLCSS;Java;JavaScript;PHP;Scala;SQL;TypeScript
21007,BashShellPowerShell;Java;Python;Scala;Other(s)
21009,C#;HTMLCSS;JavaScript;SQL
21010,BashShellPowerShell;C++;Dart;Go;HTMLCSS;Java;JavaScript;Kotlin;Objective-C;Python;SQL;Swift;TypeScript
21011,C++;HTMLCSS;JavaScript;Objective-C;Python;Swift
21012,BashShellPowerShell;Python;R
21013,Assembly;C;C++;C#;HTMLCSS;Java;JavaScript;Python
21014,C#;HTMLCSS;JavaScript
21015,C++;SQL;VBA
21016,BashShellPowerShell;Clojure;HTMLCSS;Java;JavaScript
21017,Dart;HTMLCSS;Java;JavaScript;PHP;Python;Ruby;SQL
21018,HTMLCSS;JavaScript;PHP;SQL
21019,HTMLCSS;JavaScript;PHP;SQL
21020,HTMLCSS;Java;JavaScript;SQL
21021,C;Java
21022,C++;C#;HTMLCSS;JavaScript;Python;SQL;TypeScript;Other(s)
21023,Go;HTMLCSS;Java;JavaScript;PHP;Python;Ruby;SQL
21024,HTMLCSS;Java;JavaScript;Python;TypeScript
21025,BashShellPowerShell;C++;Java;JavaScript;Ruby;TypeScript
21026,BashShellPowerShell;HTMLCSS;JavaScript;Ruby
